timestamp,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma
44:35.2,617841,90512,165731,157378,78519,37234,8634,275717
44:36.2,70100,3695,15144,6713,7387,2800,748,271621
44:37.2,97945,22409,33031,124365,54759,15642,4707,275973
44:38.2,186866,57902,4566,24068,38085,18414,2640,276485
44:39.2,369532,78081,67725,39671,72739,15654,4118,277765
44:40.2,127971,8863,7956,5448,4053,1131,926,274949
44:41.2,407320,50365,36145,335009,262717,19832,9666,275973
44:42.2,297846,83637,49544,43602,197305,63422,11251,279045
44:43.2,65444,15499,11963,7942,4678,2694,721,276485
44:44.2,417411,69623,51019,38953,62091,30576,3150,279813
44:45.2,209628,6959,49622,33737,31480,7723,2824,275973
44:46.2,61002,34365,11746,36498,31559,7774,7444,274949
44:47.2,27759,1196,1721,3368,4106,636,485,277765
44:48.2,62431,31679,11419,31539,24177,11487,1287,279301
44:49.2,188697,42160,20828,41933,17885,6200,3339,277765
44:50.2,47768,20413,9819,18872,46584,7314,2955,279813
44:51.2,47288,86216,30743,54321,36574,19819,3799,281093
44:52.2,190975,34471,34082,5873,68400,9059,1244,281349
44:53.2,74783,4923,16450,7445,13287,1627,2325,282885
44:54.2,756510,98878,113210,117414,123054,38654,16751,279045
44:55.2,164715,20046,30897,30123,48490,3191,1345,279045
44:56.2,818960,174352,310679,82766,93055,43893,15870,275717
44:57.2,20781,7758,14734,15566,10753,1725,484,277509
44:58.2,104054,14408,12990,7655,5534,1213,311,274181
44:59.2,126550,41709,6589,9500,4346,7508,1354,268293
45:00.2,281939,42022,22962,291838,121683,36175,4071,272645
45:01.2,140724,11668,7232,3955,24077,6789,3356,271621
45:02.2,340767,37283,32531,158051,121060,34688,8949,276485
45:03.2,240689,58235,42203,8399,33089,11734,1767,280069
45:04.2,154724,163475,38086,161663,191037,19858,10715,281349
45:05.2,67815,11881,18985,6822,12680,3231,1073,281093
45:06.2,598330,60583,41606,23650,226688,45851,22285,281349
45:07.2,76797,22317,12966,27160,33809,4245,4341,284421
45:08.2,35754,2756,14482,15220,10959,1573,648,281861
45:09.2,234948,43594,7453,34876,24028,14462,1547,280069
45:10.2,1186661,201380,31796,65544,107157,45536,10888,276741
45:11.2,31327,12275,18731,19059,6945,2978,294,274181
45:12.2,65999,18430,15561,4096,2485,2348,925,268293
45:13.2,106384,2165,14485,8620,9923,1417,222,268037
45:14.2,63961,22409,31243,15441,30112,11715,1168,271109
45:15.2,23383,4047,2349,4632,12080,5183,140,274437
45:16.2,5947,1587,1891,2633,2993,680,160,281093
45:17.2,124415,27973,17913,22108,29206,9000,3209,282885
45:18.2,733880,241235,104470,64237,137257,48316,8824,281349
45:19.2,83337,3023,3510,4792,7207,1313,720,277509
45:20.2,370120,21426,23764,40244,24483,6969,6310,273413
45:21.2,220405,5117,4412,73367,40231,6005,4204,273157
45:22.2,981171,216373,95885,245317,210645,27825,8680,274181
45:23.2,20502,5480,2242,4847,2619,516,379,274181
45:24.2,104952,17894,15126,38327,60310,5378,5491,279045
45:25.2,163021,8789,55644,20931,32372,8186,3294,279045
45:26.2,212311,9326,32540,29629,20370,13431,2401,276741
45:27.2,197036,19847,19073,16275,44698,8852,2631,278533
45:28.2,114694,72310,26265,30003,30562,12294,3079,275717
45:29.2,810225,23418,88338,338093,72100,64394,11690,274181
45:30.2,21607,5829,6610,2308,4449,782,221,274181
45:31.2,8124,5073,5839,5701,3188,1756,567,275717
45:32.2,188908,120765,36561,176379,339337,46630,6158,279813
45:33.2,288132,48193,50270,13523,35591,11818,1649,279045
45:34.2,49569,7767,5570,5193,16763,2886,556,282629
45:35.2,232904,15390,70750,24352,27655,8479,3164,281093
45:36.2,27150,10325,4477,18729,8305,4675,417,276741
45:37.2,93966,36006,2774,4638,7258,1216,1643,275717
45:38.2,1009974,867086,125795,175180,229225,24081,16450,273157
45:39.2,1093477,351950,234215,296238,145545,41983,29182,273157
45:40.2,27418,22721,10271,10945,9335,3444,444,272389
45:41.2,5566,11395,1594,5772,6428,436,122,276741
45:42.2,39504,7801,19579,22793,31594,14203,4750,281093
45:43.2,54027,4540,3249,8605,13773,1112,799,283397
45:44.2,183772,59002,28297,43921,42289,6707,4706,282885
45:45.2,1089755,121794,25421,304083,334097,31297,11699,282629
45:46.2,335711,57037,16313,51110,29784,14737,2920,277765
45:47.2,38705,9026,6852,6332,5828,770,437,275973
45:48.2,58125,37997,17091,12181,21843,4847,2843,276485
45:49.2,75252,7433,20231,18183,52227,8746,5953,278277
45:50.2,823633,6828,126230,129617,323731,27007,14225,282117
45:51.2,257756,5248,16168,29107,22451,2341,1986,281349
45:52.2,25290,1313,6832,8618,10087,4296,430,282117
45:53.2,56894,7653,6698,9546,5983,1620,652,277509
45:54.2,49745,20241,18736,26404,15144,9680,2068,275717
45:55.2,34475,5688,10122,14694,16531,3279,1648,279813
45:56.2,305996,47139,39947,11479,46769,5204,1673,277765
45:57.2,45573,51777,8511,56574,26009,13106,4914,281093
45:58.2,101967,31890,20689,27981,64137,7993,6711,282885
45:59.2,24788,5550,5006,7028,2998,677,694,282885
46:00.2,32368,6304,2790,4388,6234,3370,993,281093
46:01.2,294050,25568,101805,191662,127384,34959,10011,283397
46:02.2,98362,13168,12666,16700,32402,9887,2625,283397
46:03.2,19908,813,1694,3366,2777,945,81,279813
46:04.2,155522,42077,10406,24711,37455,6938,1252,281093
46:05.2,576950,159725,63200,189089,153711,31069,9055,279301
46:06.2,56677,34704,4750,9935,6495,9192,516,275973
46:07.2,154753,47069,35420,25466,28576,9202,2872,275717
46:08.2,388841,113586,180815,169769,369213,58358,15224,278533
46:09.2,1537577,153360,50110,34884,247754,47306,20359,277765
46:10.2,164720,34866,34147,22659,35035,14931,1865,279813
46:11.2,136083,23345,52513,27724,42833,14592,5080,281349
46:12.2,98610,13899,12686,20351,16011,7061,1485,277765
46:13.2,8822,11321,4183,4910,1938,716,454,275973
46:14.2,137078,13393,16753,11584,26864,5346,3588,276485
46:15.2,772707,200458,93145,195376,141533,27779,4619,275205
46:16.2,14346,19078,4217,8161,5611,1488,689,275205
46:17.2,63376,7172,13279,14876,11072,3523,2031,276485
46:18.2,64196,3038,4346,9791,16793,3715,1417,277509
46:19.2,534200,46386,49328,88267,60471,15121,7176,276485
46:20.2,12588,7253,16316,4027,4205,1562,285,276485
46:21.2,861431,130817,92624,228828,124889,32524,10594,275973
46:22.2,78980,24866,94907,78126,27476,9639,5793,274949
46:23.2,57812,59976,35674,33708,64772,8235,3720,278533
46:24.2,24870,2531,8340,6389,9706,1865,696,280069
46:25.2,64293,6094,7008,7741,10112,2415,603,281093
46:26.2,346560,16393,34479,10722,37762,9060,3391,279813
46:27.2,153795,28719,92732,110764,38911,20515,1813,276741
46:28.2,137879,27775,41557,40599,67943,14777,3476,277765
46:29.2,322452,265572,116929,67775,179345,23777,9110,279301
46:30.2,280073,22341,110108,55329,16216,5223,6683,277509
46:31.2,183061,28936,19029,25997,18837,4423,1660,275717
46:32.2,43478,16743,14295,25883,16814,23768,6721,274949
46:33.2,425353,59233,19329,162923,308732,62887,5729,276741
46:34.3,123923,108611,48603,42035,36846,9662,3245,279813
46:35.2,11305,5423,2180,1934,5392,371,98,282885
46:36.2,350759,18802,34259,24179,66937,8307,2476,282117
46:37.2,354799,13606,19150,38888,40845,6260,3285,277765
46:38.2,12366,4376,1149,3680,1729,651,231,276741
46:39.2,669640,24834,18591,54212,22881,7228,2611,271877
46:40.2,1113910,194385,168291,342739,173864,57956,13461,270853
46:41.2,318193,26413,62061,18600,26007,4111,2653,269061
46:42.2,31072,3224,1123,2827,2977,753,101,268805
46:43.2,75686,57032,30289,17742,49180,5216,2772,274949
46:44.2,16067,1864,254,1594,1662,687,83,274181
46:45.2,28664,6948,18081,13786,6883,2850,598,275717
46:46.2,523408,23523,36857,10118,103560,5054,3574,277765
46:47.2,201432,25116,40416,29686,40022,8822,1381,275717
46:48.2,76369,17893,35465,11734,16871,2770,844,276741
46:49.2,72066,32895,33338,9461,10517,2174,500,275205
46:50.2,54576,13570,9192,5375,9331,3737,2103,274437
46:51.2,86655,13158,18179,16998,41294,2401,1957,276741
46:52.2,977389,279269,126968,39618,92463,37969,33597,275205
46:53.2,72137,31980,47009,64249,20961,14420,1983,276741
46:54.2,165073,13551,46257,42139,32372,8295,1507,277509
46:55.2,151594,18532,44425,23549,34533,7153,4557,275205
46:56.2,27183,16067,11413,8757,6171,2473,688,276485
46:57.2,194134,4820,33223,11712,26506,12666,3145,275717
46:58.2,75831,36560,15827,60178,30229,6716,2282,276741
46:59.2,37858,14471,10244,13161,5866,2658,873,275205
47:00.2,58009,27406,5145,12376,12592,3108,825,275717
47:01.2,35666,4695,9232,7912,11552,932,363,277765
47:02.2,32331,23290,20582,35354,3094,1714,1377,273413
47:03.2,248744,14695,25432,43639,23666,9587,3737,273157
47:04.2,48378,5736,6366,12049,5117,1880,299,271877
47:05.2,90809,13220,12389,9614,7215,1250,882,268293
47:06.3,226369,74035,13120,25305,34886,13521,7261,271109
47:07.2,18244,3444,4403,3295,3437,667,234,272645
47:08.2,50377,13531,5557,11150,9432,1607,584,274181
47:09.2,84566,47049,23306,9036,39465,5160,1917,277509
47:10.2,409376,301500,209260,166745,179361,11896,7091,278533
47:11.2,72920,36548,16483,28351,20945,3909,1893,279045
47:12.2,60301,4908,5138,10278,13460,1935,351,279813
47:13.2,146667,37463,20655,17748,91202,8734,2032,281349
47:14.2,135085,14129,12724,8022,14568,1681,1325,279813
47:15.2,423139,59025,37083,433580,103960,22292,18849,280069
47:16.2,129192,22355,51157,46163,44996,21982,8670,280069
47:17.2,364000,12673,59299,53523,40973,9496,2965,276485
47:18.2,98549,3209,6274,20708,67358,7362,2249,281349
47:19.2,54935,11422,50788,46173,30189,4274,7051,282117
47:20.2,67791,4470,13429,21432,10359,2205,936,281093
47:21.2,65384,10188,9177,12577,7197,2214,403,280069
47:22.2,18228,3095,10497,20118,3540,2751,579,275717
47:23.2,5112,3512,3147,1078,5436,378,109,277509
47:24.2,66078,18596,6905,7805,7785,4213,1168,276485
47:25.2,19644,6154,5853,4279,1614,680,178,274949
47:26.2,163202,27468,42543,23034,43682,15451,3027,275973
47:27.2,21985,6975,10563,4048,7319,2955,968,274181
47:28.2,152157,15846,33887,103938,14537,6553,1774,273413
47:29.2,167400,43668,14657,5188,27218,20211,2867,275973
47:30.2,37518,138603,20009,59823,28414,7277,1354,275717
47:31.2,1666994,146259,92676,94867,117490,41293,14328,272645
47:32.2,8008,11228,1362,2015,3199,956,170,274437
47:33.2,111771,66385,44912,70585,31664,3804,6247,274949
47:34.2,285266,119446,30144,40550,37804,10180,1647,273413
47:35.2,339715,72270,177900,85046,223307,68067,22244,278277
47:36.2,256043,18510,21924,23513,25645,11797,3799,276485
47:37.2,110008,26269,7431,20862,105553,8776,2120,280069
47:38.2,222121,140547,166952,87432,97400,66188,29295,282117
47:39.2,83891,6623,12388,18124,3862,2567,615,276485
47:40.2,35251,15368,10002,12871,10325,2518,903,278533
47:41.2,294480,133407,81902,103241,93344,16962,6794,274949
47:42.2,26949,8976,10936,11709,7802,1693,667,275205
47:43.2,112086,18922,28172,48716,19139,5318,3103,278277
47:44.2,33540,9039,10987,5384,9478,2323,973,278277
47:45.2,125299,20787,45087,65942,22725,11962,5571,277509
47:46.2,65457,8225,2720,2709,6638,2193,454,275205
47:47.2,61602,65883,50189,45239,64013,11883,8516,278277
47:48.2,25220,23026,2287,6040,8406,508,662,278277
47:49.2,184736,359,63723,83181,79258,10788,5389,280069
47:50.2,88167,19042,26417,15388,15511,2753,1007,281349
47:51.2,40326,24989,6940,27911,10702,1445,770,278533
47:52.2,7679,944,2188,4903,1472,1012,246,278277
47:53.2,74911,32637,76272,107535,15572,13647,1301,274949
47:54.2,550042,94844,18335,97195,107541,24787,22163,275717
47:55.2,73026,10144,6999,8637,9157,2786,375,274949
47:56.2,77653,8359,34895,7492,36923,5249,1640,276741
47:57.2,54338,5023,7859,15618,7996,2168,859,277765
47:58.2,70071,7990,15091,17674,57875,5878,4446,281349
47:59.2,87650,11751,24805,35607,30272,7832,2659,283397
48:00.2,418055,101223,24994,34801,31349,16064,2633,279045
48:01.2,80755,4409,6050,4861,6519,1512,454,277509
48:02.2,62962,63681,26786,26835,37227,6685,2269,275205
48:03.2,80908,19482,5336,17695,7886,3316,562,272389
48:04.2,6598,3956,1668,3488,1653,694,316,274949
48:05.2,50765,16927,5743,3017,10133,3803,734,276485
48:06.2,28708,5773,18630,7065,8136,1751,1171,275205
48:07.2,123404,10770,32361,57413,20608,4848,7916,276485
48:08.2,74740,9698,16071,8650,8418,1784,1114,275205
48:09.2,26339,25176,22134,13576,4417,4027,382,273413
48:10.2,42728,4976,11832,25865,17714,3767,1237,274949
48:11.2,46356,5489,2798,9862,3613,2622,747,273157
48:12.2,40107,11186,10215,10773,7799,1276,422,274437
48:13.2,30947,8396,4577,8306,5251,2503,759,275973
48:14.2,140319,95359,23060,39289,35379,14755,7082,274181
48:15.2,6764,2257,3418,2725,4391,391,203,278277
48:16.2,65761,12174,11970,19907,7242,1148,1812,277509
48:17.2,75266,82556,4957,7725,69998,11540,2223,281093
48:18.2,589921,153005,251105,46563,73572,25520,15101,279045
48:19.2,93250,13213,40202,34961,63423,17949,4528,279301
48:20.2,77529,22556,6492,5674,8373,1461,1595,279301
48:21.2,116120,10476,31535,13106,31000,13574,2871,277509
48:22.2,146560,5955,13768,4684,5973,4091,516,275717
48:23.2,305306,76239,56869,32417,24217,17416,3753,269829
48:24.2,136080,70824,9304,12953,55974,6550,3188,272645
48:25.2,792840,259843,106168,167929,123899,41751,27768,271621
48:26.2,46244,18086,18831,5602,14482,3580,498,275717
48:27.2,25391,1998,5510,541,3475,843,757,276741
48:28.2,133727,21190,7569,29608,10341,3696,1139,274181
48:29.2,136934,5897,8283,39304,15727,9109,1804,273413
48:30.2,50381,9976,9177,10557,6692,1701,1128,271877
48:31.2,536947,176469,108971,75559,115469,42642,18107,273157
48:32.2,50089,39328,5016,37667,66950,22272,3922,279045
48:33.2,63368,35150,42577,12495,13433,3580,1556,279045
48:34.2,42546,6272,13915,13299,10754,3884,758,280069
48:35.2,259576,10518,25153,8832,32683,5282,3476,279301
48:36.2,41377,16524,6032,5784,3821,2370,1026,272645
48:37.2,30818,13190,9706,10454,7620,1394,612,274181
48:38.2,242340,12016,59862,14398,25876,5048,6601,271877
48:39.2,165104,17038,65919,15956,20617,6691,4722,271621
48:40.2,80800,33543,9122,8999,9605,2440,742,271877
48:41.2,80214,63509,46337,44968,34030,10013,2520,272645
48:42.2,151971,25427,40130,54355,26775,11648,7404,274181
48:43.2,51616,11019,4181,3797,6846,3751,523,274437
48:44.2,225933,12819,62423,26158,41026,11497,1588,275973
48:45.2,196609,24919,39554,18099,25557,10214,1882,274437
48:46.2,345376,103079,42396,34975,28909,10725,11662,272389
48:47.2,15272,13172,5745,13117,4354,4581,1442,273157
48:48.2,30908,14719,5478,7351,6269,958,544,273157
48:49.2,34328,3053,9332,11326,4157,4257,768,273157
48:50.2,131797,15782,45526,24738,22715,6461,3107,274949
48:51.2,11709,1949,1208,5164,1387,582,94,274181
48:52.2,89643,10879,9092,12817,8369,3109,1805,272645
48:53.2,238717,17785,94815,51559,16935,6545,2739,271109
48:54.2,150883,86364,25245,4950,34421,12232,1143,271109
48:55.2,21782,79285,70388,24518,14641,7202,3596,271109
48:56.2,63353,21947,17153,15758,15762,1101,830,273157
48:57.2,1028782,103410,126276,328534,101446,48847,15801,274181
48:58.2,18043,1250,1029,1860,1351,360,70,272389
48:59.2,57481,13847,21105,10473,10060,2148,1462,272645
49:00.2,13323,3212,22972,8905,19153,2628,994,275717
49:01.2,1725063,55613,148113,134586,134456,12458,7631,275717
49:02.2,219797,42628,19914,12080,31474,25035,5605,276741
49:03.2,87309,57120,30832,14641,37227,8837,4360,279045
49:04.2,235813,5871,62445,25518,78954,8872,4018,276741
49:05.2,12420,6311,3665,2460,1532,356,180,276741
49:06.2,163536,12521,3883,33217,16731,6799,1286,276485
49:07.2,138489,39768,55360,34133,47328,6654,2346,275973
49:08.2,35043,6607,10867,29109,31705,10835,1620,278533
49:09.2,44846,7865,17241,20246,3191,1963,323,277509
49:10.2,793370,166494,43247,48901,111963,32598,8807,277509
49:11.2,89203,67182,23250,63775,29123,4155,6107,277509
49:12.2,329555,77919,17680,72749,47698,21411,7287,273157
49:13.2,145750,28772,37879,17828,27700,8278,2381,275717
49:14.2,162535,54789,396406,155543,159433,44084,3006,278277
49:15.2,32690,16040,6654,5486,14635,4986,1169,279045
49:16.2,13260,849,6160,4557,2063,1165,312,279045
49:17.2,36418,5910,2260,6508,2545,847,549,279045
49:18.2,67578,47621,34550,25324,63175,9964,2425,282117
49:19.2,204436,32333,62087,36262,46469,11571,5834,281093
49:20.2,72294,40406,8501,27504,23559,5037,5083,279813
49:21.2,73691,89926,77324,96471,30235,13515,3177,279813
49:22.2,25867,3532,4127,7418,5382,2898,1507,277509
49:23.2,60571,14060,6729,9826,6517,2011,1077,275717
49:24.2,126901,12893,16075,80045,16576,4808,1777,274437
49:25.2,190414,48112,4581,58218,27443,14291,1241,274437
49:26.2,79280,36493,12026,6931,5182,2023,743,271109
49:27.2,199939,12144,12343,37055,22224,6486,1500,271621
49:28.2,293683,16715,11050,28585,56016,9498,4560,272645
49:29.2,314955,95463,35290,78558,72614,17561,3128,273413
49:30.2,6932,4541,3097,5695,1057,621,157,274949
49:31.2,10930,676,2075,14185,3283,799,346,276741
49:32.2,16076,18245,6065,25557,8714,1917,1225,277765
49:33.2,389433,31330,47033,98553,20058,6699,4034,274437
49:34.2,153156,30416,18594,12485,5027,2700,955,271621
49:35.2,240066,10224,11945,23615,50246,10505,3166,270853
49:36.2,146201,33852,69444,39197,21079,5546,3224,268037
49:37.2,461203,53538,74655,44388,88751,31993,22890,271621
49:38.2,145766,72590,39150,28172,32544,15063,1499,275717
49:39.2,28728,5358,16777,12585,17643,2216,1243,277509
49:40.2,158067,68308,84384,23765,22334,12193,4725,276741
49:41.2,119533,17437,10546,11936,11703,4697,1228,275205
49:42.2,1458490,173295,52915,33555,239955,63326,14770,275717
49:43.2,102662,2825,46542,28817,54121,11393,1423,275717
49:44.2,108749,36275,15994,28351,27412,3544,4102,278277
49:45.2,845794,71639,138883,171871,315419,24210,8516,281349
49:46.2,71563,10145,5829,5892,13020,2516,1625,281349
49:47.2,29851,2293,1065,6944,12262,3310,527,281349
49:48.2,20742,5608,4037,5147,949,423,208,276485
49:49.2,51963,127648,14441,8666,38321,5468,3276,275973
49:50.2,637265,357499,129624,40079,121409,35295,17887,275205
49:51.2,100903,46972,19000,20107,33541,14512,1743,274181
49:52.2,21407,6581,6061,13813,5367,4677,2145,277765
49:53.2,6793,931,4267,1995,2753,884,73,278277
49:54.2,61410,67519,44667,41447,50259,11356,3307,281093
49:55.2,70388,59137,66058,51080,20258,3651,3709,279045
49:56.2,25603,2881,2146,2316,1425,493,332,275973
49:57.2,53481,16493,9140,13145,8005,2186,473,274181
49:58.2,128269,23627,16200,18964,52025,10310,3736,274181
49:59.2,22064,4379,4391,4020,4469,838,264,274949
50:00.2,36376,11537,587,2241,6441,1515,735,277509
50:01.2,770438,95212,13303,46054,35764,10733,7932,275205
50:02.3,49943,24912,28116,17523,26363,5225,4173,274949
50:03.2,18734,6336,1259,892,2433,1106,236,274181
50:04.2,128975,82307,26150,23724,53342,10901,3366,275205
50:05.2,56217,50220,46376,39901,41549,8315,2753,279813
50:06.2,31638,28643,15492,9147,11982,1615,786,278533
50:07.2,420002,22604,14635,8705,45015,20873,1359,278533
50:08.2,304263,22477,52836,35593,90251,10566,5025,278533
50:09.2,170197,23864,7871,14056,6031,4106,644,273157
50:10.2,30672,2677,2981,8585,9207,1753,528,274437
50:11.2,126545,44662,45142,59381,66338,7934,2454,277509
50:12.2,124913,33829,48007,17252,45623,8018,2974,277509
50:13.2,155797,33989,79957,37472,24685,18296,511,280069
50:14.2,9309,6549,2501,2306,4890,776,188,280069
50:15.2,1236956,199742,104755,103564,159743,31117,22237,277509
50:16.2,71286,50853,10048,24380,39462,7518,8489,277765
50:17.2,71880,10045,19111,24385,9286,2165,668,278277
50:18.2,339018,33421,23430,44630,26697,4275,3019,274437
50:19.2,21105,11820,6039,6873,7840,1820,491,276485
50:20.2,666879,39348,123725,138727,144898,29092,14050,275205
50:21.2,29925,1357,5383,4560,14645,1187,392,279045
50:22.2,84218,44007,34099,41275,18578,6485,3045,281093
50:23.2,301694,68468,37393,52357,35758,11552,4018,278533
50:24.2,9471,7715,882,1990,1542,517,177,276485
50:25.2,90693,32285,18690,27218,17822,5999,1970,273413
